name,address,services,status
"Legal Name: FINTECHPAY LTD,  Operating Name: FINTECHPAY, FINTECH CRYPTO ASSETS","301-231 OAK PARK BOULEVARD,OAKVILLE,ONTARIO,CANADA,L6H 7S8","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency",Registered
"Legal Name: BHS MONEY TRANSFER INC.,  Operating Name: BHS MONEY TRANSFER INC.","1A20-7215 GOREWAY DRIVE,MISSISSAUGA,ONTARIO,CANADA,L4T 0B4","Foreign Exchange, Money Transferring",Registered
"Legal Name: FINTEAM FINANCIAL INVESTMENT CONSTRUCTION MANAGEMENT INC.,  Operating Name: NEW YORK CURRENCY EXCHANGE","8A-7368 YONGE STREET,THORNHILL,ONTARIO,CANADA,L4J 8H9","Foreign Exchange, Money Transferring",Registered
"Legal Name: THE LAUREL HILL ADVISORY GROUP COMPANY,  Operating Name: THE LAUREL HILL ADVISORY GROUP COMPANY","1440 - 70 UNIVERSITY AVENUE,TORONTO,ONTARIO,CANADA,M5J 2M4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1001309505 ONTARIO INC.,  Operating Name: AMPELOX","63 CALEDON AVENUE,HAMILTON,ONTARIO,CANADA,L9C 3C7","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: TRUENORTH TRANSFER INC.,  Operating Name: TRUENORTH TRANSFER INC.","128 - 4310 SHERWOODTOWNE BOULEVARD,MISSISSAUGA,ONTARIO,CANADA,L4Z 4C4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Cheque Cashing",Registered
"Legal Name: ATLAX FINANCE LIMITED,  Operating Name: ATLAX EXCHANGE","20 ANNA CAPRI DRIVE,HAMILTON,ONTARIO,CANADA,L8W 1M6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: CARDINAL GROUPS INC.,  Operating Name: CARDINAL GROUPS INC.","332 VIA CARMINE AVENUE,WOODBRIDGE,ONTARIO,CANADA,L4H 2R4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: PAYPRO FINTECH LTD,  Operating Name: PAYPRO PAYMENTS, PAYCRYPTO","201-5343 DUNDAS STREET WEST,ETOBICOKE,ONTARIO,CANADA,M9B 6K5","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, Cheque Cashing",Registered
"Legal Name: MGBX CANADA LTD.,  Operating Name: MGBX CANADA LTD.","36 FRED SILVESTER ROAD,WHITCHURCH-STOUFFVILLE,ONTARIO,CANADA,L4A 0J6","Foreign Exchange, Virtual Currency",Registered
"Legal Name: BITFLYER LTD,  Operating Name: FLYER PAY, FLYER CRYPTO EXCHANGE","200-2020 WINSTON PARK DRIVE ,OAKVILLE,ONTARIO,CANADA,L6H 6X7","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, Cheque Cashing",Registered
"Legal Name: KLOSA TECHNOLOGIES INC.,  Operating Name: KLOSA","61 CARROL STREET,KITCHENER,ONTARIO,CANADA,N2C 1T4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: RABOTADC SOLUTIONS LTD,  Operating Name: RABOTADC SOLUTIONS","20 BAY STREET 11TH FLOOR,TORONTO,ONTARIO,CANADA,M5J2N8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FABULOUS SOLUTIONS LTD,  Operating Name: ORBIPAYX","91 BARONWOOD COURT,BRAMPTON,ONTARIO,CANADA,L6V 3H7","Foreign Exchange, Money Transferring",Registered
"Legal Name: 1000450406 ONTARIO INC.,  Operating Name: ABATE FINANCIAL","7415 TORBRAM ROAD,MISSISSAUGA,ONTARIO,CANADA,L4T 1G8","Foreign Exchange, Money Transferring",Registered
"Legal Name: VATAN SMART TRADING INC.,  Operating Name: VATAN","10154 YONGE STREET,RICHMOND HILL,ONTARIO,CANADA,L4C 1T6","Foreign Exchange, Money Transferring",Registered
"Legal Name: VEX REMITTANCES LTD.,  Operating Name: VEX REMITTANCES LTD.","709 - 185 ALBERTA AVENUE,TORONTO,ONTARIO,CANADA,M6C 0A5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: TOOBIT GLOBAL LIMITED,  Operating Name: TOOBIT GLOBAL LIMITED","B7 - 80 BIRMINGHAM STREET,ETOBICOKE,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: ATLPAY INC.,  Operating Name: ATLPAY","OFFICE 95, 145 1/2 CHURCH STREET, UNIT 5,TORONTO,ONTARIO,CANADA,M5B 1Y4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: NOVOBILL LTD.,  Operating Name: NOVOBILL LTD.","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: PILLARDPAY LTD.,  Operating Name: PILLARDPAY LTD.","7 - 78 FIFTH STREET SOUTH,TORONTO,ONTARIO,CANADA,M8V 2Z3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: NORXIO FINANCIAL INC.,  Operating Name: NORXIO","56 ANNIE CRAIG DRIVE,ETOBICOKE,ONTARIO,CANADA,M8V 0C8","Foreign Exchange, Money Transferring",Registered
"Legal Name: TEDDOH INC.,  Operating Name: TEDDOH INC.","40 GATEHEAD ROAD,MAPLE ,ONTARIO,CANADA,L6A2H9","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: GLACIERPAY INC.,  Operating Name: GLACIERPAY INC.","12-5343 DUNDAS STREET WEST,ETOBICOKE,ONTARIO,CANADA,M9B 6H8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: BITBANK LIMITED,  Operating Name: BITBANCPAY, BITBANC CRYPTO ASSETS, BITBANC FX EXCHANGE","200-2020 WINSTON PARK DRIVE,OAKVILLE,ONTARIO,CANADA,L6H 6X7","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, Cheque Cashing",Registered
"Legal Name: VENTURE GARDEN PLATFORM INC,  Operating Name: FLEAP FINANCE","600-3250 BLOOR STREET WEST,TORONTO,ONTARIO,CANADA,M8X 2X9","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1001285225 ONTARIO INC.,  Operating Name: 1001285225 ONTARIO INC.","660 LANSDOWNE AVENUE,TORONTO,ONTARIO,CANADA,M6H 3Y8","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: BEFI VENTURE CAPITAL,  Operating Name: BEFI BANQ","240 RICHMOND STREET WEST,TORONTO,ONTARIO,CANADA,M5V 1V6","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: COMPANIONS PAY INC.,  Operating Name: COMPANIONS PAY","1940 BALSAM AVENUE,MISSISSAUGA,ONTARIO,CANADA,L5J 1L2","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: TUMA PAYMENTS LTD,  Operating Name: MONEY TRANSFER INTERNATIONAL","1025 KING STREET EAST UNIT 107,CAMBRIDGE,ONTARIO,CANADA,N3H 3P5","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: Zhong Hai Financial LTD.,  Operating Name: Zhong Hai Financial LTD.","215-7240 WOODBINE AVENUE,MARKHAM,ONTARIO,CANADA,L3R 1A4","Foreign Exchange, Money Transferring",Registered
"Legal Name: JIVARA GLOBAL LIMITED,  Operating Name: SERAWON WORLD","20 STAVEBANK ROAD UNIT 100,MISSISSAUGA,ONTARIO,CANADA,L5G2T4","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: EZER FINANCE INC.,  Operating Name: EZER FINANCE INC.","1 - 300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1534973 B.C. LTD.,  Operating Name: 1534973 B.C. LTD.","102 - 1270 CENTRAL PARKWAY WEST ,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: LEDGENDS INC.,  Operating Name: ILEDGENDS","1-300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: SUQYA FX INC.,  Operating Name: SUQYA FX INC.","2482 YONGE STREET,TORONTO,ONTARIO,CANADA,M4P 2H5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: PLATNOVA LTD.,  Operating Name: PLATNOVA LTD.","6D-7398 YONGE STREET,THORNHILL,ONTARIO,CANADA,L4J 8J2","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: YOUSEWIRE CANADA INC.,  Operating Name: YOUSEWIRE CANADA INC.","292 SAPLING GROVE,OTTAWA,ONTARIO,CANADA,K2J 7M4","Foreign Exchange, Virtual Currency",Registered
"Legal Name: RPN MODERN REMODELING INC.,  Operating Name: RPN PAY","500 - 7030 WOODBINE AVENUE,MARKHAM,ONTARIO,CANADA,L3R 6G2","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: FIN TWIN TECHNOLOGIES INC.,  Operating Name: FINTWIN PAY","380 WELLINGTON STREET,LONDON,ONTARIO,CANADA,N6A 5B5","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: SAPPHIRE TRANSACT INC.,  Operating Name: SAPPHIRE TRANSACT INC.","2727 STEELES AVENUE W,TORONTO,ONTARIO,CANADA,M3J 3G9","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: JABALPAY INC.,  Operating Name: JABALPAY","5106 - 38 WIDMER STREET,TORONTO,ONTARIO,CANADA,M5V 0P7","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: UNIQUE GLOBAL CONCEPTS INC,  Operating Name: UNIQUE GLOBAL CONCEPTS INC","91 BARONWOOD COURT,BRAMPTON,ONTARIO,CANADA,L6V 3H7","Foreign Exchange, Money Transferring",Registered
"Legal Name: PROPERTY COPILOT FINANCIAL INC.,  Operating Name: PROPERTY COPILOT","1200 - 200 BAY STREET, NORTH TOWER,TORONTO,ONTARIO,CANADA,M5J 2J2","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: ASCENDANTFX CAPITAL INC.,  Operating Name: ASCENDANT","1902 - 150 KING STREET WEST,TORONTO,ONTARIO,CANADA,M5H 1J9","Foreign Exchange, Money Transferring",Registered
"Legal Name: REMIT TRANSFER INC.,  Operating Name: REMIT TRANSFER INC.","1879 LAWRENCE AVENUE EST,TORONTO,ONTARIO,CANADA,M1R 2Y3","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: AMETZO LTD.,  Operating Name: AMETZO LTD.","1 - 300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Virtual Currency, PSP",Registered
"Legal Name: VELASTRA REMITTANCES INC.,  Operating Name: VELASTRA REMITTANCES INC.","807 - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M8V 3W6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: EVERNORTH FINTECH INC.,  Operating Name: EVERNORTH FINTECH INC.","17 - 5343 DUNDAS STREET WEST, ETOBICOKE,TORONTO,ONTARIO,CANADA,M9B 6H8","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP",Registered
"Legal Name: YAQEEN FINANCIAL INC.,  Operating Name: YAQEEN FINANCIAL INC.","1543 INDIAN GROVE,MISSISSAUGA,ONTARIO,CANADA,L5H 2S5","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, Crowdfunding, PSP, Cheque Cashing",Registered
"Legal Name: 1001411596 ONTARIO INC.,  Operating Name: 4X4U","2ND FLOOR - 7470 AIRPORT ROAD,MISSISSAUGA,ONTARIO,CANADA,L4T 2H5",Foreign Exchange,Registered
"Legal Name: RYAT DIGITAL LTD.,  Operating Name: RYAT DIGITAL LTD.","201 - 15 WELLESLEY STREET WEST,TORONTO,ONTARIO,CANADA,M4Y 0G7","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP, Cheque Cashing, WLATM",Registered
"Legal Name: VIXANT LTD.,  Operating Name: VIXANT LTD.","56045 - 100 KING STREET WEST,TORONTO,ONTARIO,CANADA,M5X 1C9","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FASTESTPAY LTD.,  Operating Name: FASTESTPAY LTD.","2375 TECUMSEH ROAD W SUITE 1-1142,WINDSOR,ONTARIO,CANADA,N9B1W2","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, Cheque Cashing",Registered
"Legal Name: 16899277 CANADA INC.,  Operating Name: 16899277 CANADA INC.","49 WEYBRIDGE TRAIL,BRAMPTON,ONTARIO,CANADA,L6V 3S3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1001452143 ONTARIO INC.,  Operating Name: 1001452143 ONTARIO INC.","1983 HIGHWAY 7,CONCORD,ONTARIO,CANADA,L4K 1V6","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SIOPAY MULTISERVIZI LTD.,  Operating Name: SIOPAY","2482 YONGE STREET,TORONTO,ONTARIO,CANADA,M4P 2H5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: DG TRUST INC.,  Operating Name: DG TRUST INC.","202-1503 - 100 MAIN STREET EAST,HAMILTON,ONTARIO,CANADA,L8N 3W4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: COSMIR DIGITAL LTD.,  Operating Name: COSMIR DIGITAL","104 - 1907 BASELINE ROAD,OTTAWA,ONTARIO,CANADA,K2C 0C7","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: GRNTECH SOLUTION INC.,  Operating Name: GUARDARIAN","102 - 1270 CENTRAL PARKWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FINIK MONEY SERVICE INC,  Operating Name: FINIK MONEY SERVICE","701 - 67 YONGE STREET,TORONTO,ONTARIO,CANADA,M5E 1J8","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 54PAY TECHNOLOGY LIMITED,  Operating Name: 54PAY TECHNOLOGY LIMITED","22 - 400 NEWMAN DRIVE,CAMBRIDGE,ONTARIO,CANADA,N1S 0E8","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: ZARPAY INC.,  Operating Name: ZARPAY EXCHANGE","UNIT A - 5295 YONGE STREET,NORTH YORK,ONTARIO,CANADA,M2N 5R3","Foreign Exchange, Money Transferring",Registered
"Legal Name: PAYCORX INC.,  Operating Name: PAYCORX INC.","2 - 1512 COOKMAN DRIVE,MILTON,ONTARIO,CANADA,L9E 2A9","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: UNIBANKING FINTECH LTD,  Operating Name: UNIBANKING PAYMENTS, UNI CRYPTO EXCHANGE","1600 - 2300 YONGE STREET, OFFICE 205,TORONTO,ONTARIO,CANADA,M4P 1E4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, Cheque Cashing, WLATM",Registered
"Legal Name: 1001148583 ONTARIO LIMITED,  Operating Name: AVERMO","1 - 300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP, WLATM",Registered
"Legal Name: 1001148579 ONTARIO CORPORATION,  Operating Name: 1001148579 ONTARIO CORPORATION","1 - 300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 1001148577 ONTARIO INC.,  Operating Name: 1001148577 ONTARIO INC.","1 - 300 SUPERTEST ROAD,NORTH YORK,ONTARIO,CANADA,M3J 2M2","Foreign Exchange, Money Transferring, Virtual Currency, PSP, WLATM",Registered
"Legal Name: KANATA M.D.INC,  Operating Name: CANADA EXCHANGE, DARVISH EXCHANGE","10144 YONGE STREET,RICHMOND HILL,ONTARIO,CANADA,L4C 1T6","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: BLUEMEX INC,  Operating Name: BLUEMEX INC","601 - 222 SOMERSET STREET WEST, OFFICE 6401,OTTAWA,ONTARIO,CANADA,K2P 0J4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: OPEN PAYMENT CORP.,  Operating Name: OPEN PAYMENT CORP.","203 - 94 LAKESHORE ROAD EAST,MISSISSAUGA,ONTARIO,CANADA,L5G 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: DINARIO INC.,  Operating Name: DINARIO INC.","102 - 1270 CENTRAL PARKWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: 13148483 CANADA INC,  Operating Name: GLOBALFOREX FINANCE","713 - 250 CONSUMERS ROAD,NORTH YORK,ONTARIO,CANADA,M2J 4V6","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: QANI LTD.,  Operating Name: QANI EXCHANGE","58 JONESRIDGE DRIVE,AJAX,ONTARIO,CANADA,L1T 0B2","Foreign Exchange, Money Transferring",Registered
"Legal Name: LUXORA FINANCE LTD.,  Operating Name: LUXORA FINANCE LTD.","24-147 - 155 EAST BEAVER CREEK ROAD,RICHMOND HILL,ONTARIO,CANADA,L4B 2N1","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: JOON GLOBAL INC.,  Operating Name: JOONGLOBAL","102 - 1270 CENTRAL PARWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Issuing and Redeeming Money Orders, Virtual Currency, PSP",Registered
"Legal Name: SIMPLYJ SERVICES CORPORATION,  Operating Name: SIMPLYJ SERVICES","600 GRENFELL DRIVE UNIT 1004,LONDON,ONTARIO,CANADA,N5X 2R8","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1001279567 ONTARIO INC.,  Operating Name: 1001279567 ONTARIO INC.","1572 ALWIN CIR,PICKERING,ONTARIO,CANADA,L1V 2W2","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: BANQNOTA CAPITAL CORP.,  Operating Name: BANQNOTA CAPITAL CORP.","5600 - 100 KING STREET WEST, FIRST CANADIAN PLACE,TORONTO,ONTARIO,CANADA,M5X 1C9","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: HELVION TECHNOLOGY INC.,  Operating Name: HELVION TECHNOLOGY INC.","203 - 94 LAKESHORE ROAD EAST,MISSISSAUGA,ONTARIO,CANADA,L5G 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: JAVAS GLOBAL LIMITED,  Operating Name: JAVAS GLOBAL LIMITED","203 - 94 LAKESHORE ROAD EAST,MISSISSAUGA,ONTARIO,CANADA,L5G 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: QPAYMENTS SOLUTIONS INC.,  Operating Name: QPAYMENTS SOLUTIONS INC.","203 - 94 LAKESHORE ROAD EAST,MISSISSAUGA,ONTARIO,CANADA,L5G 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: JINGLE PAY LIMITED,  Operating Name: JINGLE PAY LIMITED","102 - 1270 CENTRAL PARWAY WEST,MISSISSAUGA,ONTARIO,CANADA,L5C 4P4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: FINPAYTECH LTD.,  Operating Name: FINPAYTECH LTD.","1493 - 2482 YONGE STREET,TORONTO,ONTARIO,CANADA,M4P 2H5","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SIGLO TECHNOLOGIES LIMITED,  Operating Name: SIGLO PAY","1928 LAKESHORE BLVD W UNIT 1605,TORONTO,ONTARIO,CANADA,M6S0B1","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: DYNASCENT SOLUTION CORP.,  Operating Name: DYNASCENT SOLUTION CORP.","203 - 94 LAKESHORE ROAD EAST,MISSISSAUGA,ONTARIO,CANADA,L5G 1E3","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: MONTEZY INC.,  Operating Name: MONTEZY INC.","807B - 130 SPADINA AVENUE,TORONTO,ONTARIO,CANADA,M5V 2L4","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: ABHINAV FLY TICKET AND VISA SERVICES CORP.,  Operating Name: ABHINAV FLY TICKET AND VISA SERVICES CORP.","UNIT 02 - 178 MCDOGALD STREET,SAULT STE-MARIE,ONTARIO,CANADA,P6A 3A8",Foreign Exchange,Registered
"Legal Name: JP WORLD TRADING INC.,  Operating Name: JAHAN ARZ CURRENCY EXCHANGE","105 - 9218 YONGE STREET,RICHMOND HILL,ONTARIO,CANADA,L4C 7A2","Foreign Exchange, Money Transferring, Virtual Currency",Registered
"Legal Name: TRANSACTICA FINANCE LTD.,  Operating Name: TRANSACTICA FINANCE LTD.","104 - 1907 BASELINE ROAD,OTTAWA,ONTARIO,CANADA,K2C 0C7","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: OPSC LIMITED,  Operating Name: OPSC LIMITED","5 - 145 1/2 CHURCH STREET, OFFICE 595,TORONTO,ONTARIO,CANADA,M5B 1Y4","Foreign Exchange, Money Transferring, Virtual Currency, PSP, WLATM",Registered
"Legal Name: TRANSGO BUSINESS INC.,  Operating Name: TRANSGO BUSINESS INC.","201 - 197 YONGE STREET,TORONTO,ONTARIO,CANADA,M5B 0C1","Foreign Exchange, Money Transferring, Virtual Currency, PSP",Registered
"Legal Name: SAF REMIT CANADA LIMITED,  Operating Name: SAF REMIT CANADA LIMITED","1A04 - 7215 GOREWAY DRIVE,MISSISSAUGA,ONTARIO,CANADA,L4T 0B4","Foreign Exchange, Money Transferring, Virtual Currency, Crowdfunding, PSP, Armoured Cars, Cheque Cashing",Registered
"Legal Name: 1000588131 ONTARIO INC.,  Operating Name: FALAMAK EXCHANGE","206 - 6365 YONGE STREET,NORTH YORK,ONTARIO,CANADA,M2M 3X8","Foreign Exchange, Money Transferring",Registered
"Legal Name: CANADA EXCHANGE HOUSE INC.,  Operating Name: CANADA EXCHANGE HOUS","2310 BLOOR STREET W,TORONTO,ONTARIO,CANADA,M6S1P2",Foreign Exchange,Registered
"Legal Name: BRAINWAVEWORLD INC,  Operating Name: BRAINWAVEWORLD INC","1708 - 60 ABSOLUTE AVENUE,MISSISSAUGA,ONTARIO,CANADA,L4Z 0A9","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: FINORA LTD.,  Operating Name: FINORA LTD.","90 TOWNSGATE DRIVE,THORNHILL,ONTARIO,CANADA,L4J 8A4","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: PASSPOINT TECHNOLOGIES LTD.,  Operating Name: PASSPOINT TECHNOLOGIES LTD.","1101 LACKNER PLACE,KITCHENER,ONTARIO,CANADA,N2A 0L3","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 15531667 CANADA INC,  Operating Name: SAM MONEY SERVICES","211 & 205 - 6120A YONGE STREET,NORTH YORK,ONTARIO,CANADA,M2M 3W7","Foreign Exchange, Money Transferring",Registered
"Legal Name: UTOPIE TECHNOLOGIES INC.,  Operating Name: UTOPIE TECHNOLOGIES INC.","800 25TH A STREET EAST,OWEN SOUND,ONTARIO,CANADA,N4K 6W6","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 16992005 CANADA INC,  Operating Name: 16992005 CANADA INC","54 BROWN BEAR STREET,BARRIE,ONTARIO,CANADA,L9J 0H8","Foreign Exchange, Money Transferring",Registered
"Legal Name: HUBAAL PAY INC.,  Operating Name: HUBAAL PAY INC.","663 HUNTINGTON RIDGE DRIVE,MISSISSAUGA,ONTARIO,CANADA,L5R 4H8","Foreign Exchange, Money Transferring",Registered
"Legal Name: FAST PACE TRANSFER (CANADA) LIMITED,  Operating Name: FAST PACE TRANSFER (CANADA) LIMITED","700 - 2 BLOOR STREET WEST,TORONTO,ONTARIO,CANADA,M4W 3E2","Foreign Exchange, Money Transferring, PSP",Registered
"Legal Name: 1001392451 ONTARIO INC.,  Operating Name: E&T OMEED ENERPRISE","509 SHEPPARD AVENUE,PICKERING,ONTARIO,CANADA,L1V 1E9","Foreign Exchange, Money Transferring",Registered
"Legal Name: SEIPOL TRUST TRADING GROUP INC.,  Operating Name: CPOL EXCHANGE","22B - 7378 YONGE STREET,MARKHAM,ONTARIO,CANADA,L4J 8J1","Foreign Exchange, Money Transferring",Registered
